,ingredient_amount,ingredient_unit,ingredient_name,type_string,type_num,cocktail_id,cocktail_name,url
1115,,,Luxardo Maraschino Cherry,Garnish,11,1334,Kraken Hattan,https://recipe.awesomedrinks.com/recipe/kraken-hattan/
1116,30.0,ml,Dark Rum,Rum,2,1335,Mai Tai,https://recipe.awesomedrinks.com/recipe/mai-tai/
1117,30.0,ml,Martinique Rhum / Rum,Rum,2,1335,Mai Tai,https://recipe.awesomedrinks.com/recipe/mai-tai/
1118,30.0,ml,Fresh lime juice,General,0,1335,Mai Tai,https://recipe.awesomedrinks.com/recipe/mai-tai/
1119,7.5,ml,Orgeat / Almond syrup,General,0,1335,Mai Tai,https://recipe.awesomedrinks.com/recipe/mai-tai/
1120,7.5,ml,Simple syrup,General,0,1335,Mai Tai,https://recipe.awesomedrinks.com/recipe/mai-tai/
1121,15.0,ml,Orange Curaçao,Liqueur,10,1335,Mai Tai,https://recipe.awesomedrinks.com/recipe/mai-tai/
1122,,,Sink hulled lime into drink; add mint sprig,Garnish,11,1335,Mai Tai,https://recipe.awesomedrinks.com/recipe/mai-tai/
1123,30.0,ml,Mezcal,Mezcal,20,1336,Oaxacan Dead,https://recipe.awesomedrinks.com/recipe/oaxacan-dead/
1124,30.0,ml,Reposado Tequila,Tequila,6,1336,Oaxacan Dead,https://recipe.awesomedrinks.com/recipe/oaxacan-dead/
1125,15.0,ml,Falernum Syrup,General,0,1336,Oaxacan Dead,https://recipe.awesomedrinks.com/recipe/oaxacan-dead/
1126,15.0,ml,Fresh grapefruit juice,General,0,1336,Oaxacan Dead,https://recipe.awesomedrinks.com/recipe/oaxacan-dead/
1127,15.0,ml,Cinnamon syrup,General,0,1336,Oaxacan Dead,https://recipe.awesomedrinks.com/recipe/oaxacan-dead/
1128,1.0,barspoon,Chambord / Raspberry Liqueur,Liqueur,10,1336,Oaxacan Dead,https://recipe.awesomedrinks.com/recipe/oaxacan-dead/
1129,1.0,dash,Pernod / Absinthe,Spirits,21,1336,Oaxacan Dead,https://recipe.awesomedrinks.com/recipe/oaxacan-dead/
1130,1.0,dash,Angostura bitters,General,0,1336,Oaxacan Dead,https://recipe.awesomedrinks.com/recipe/oaxacan-dead/
1131,22.5,ml,Fresh lime juice,General,0,1336,Oaxacan Dead,https://recipe.awesomedrinks.com/recipe/oaxacan-dead/
1132,,,Cherry,Garnish,11,1336,Oaxacan Dead,https://recipe.awesomedrinks.com/recipe/oaxacan-dead/
1133,,,Lime Wheel,Garnish,11,1336,Oaxacan Dead,https://recipe.awesomedrinks.com/recipe/oaxacan-dead/
1134,10.0,,Ginger Pieces,General,0,1337,Wise Oaxacan Mule,https://recipe.awesomedrinks.com/recipe/wise-oaxacan-mule/
1135,10.0,,Sage Leaves,General,0,1337,Wise Oaxacan Mule,https://recipe.awesomedrinks.com/recipe/wise-oaxacan-mule/
1136,45.0,ml,Bourbon Whiskey,Whisky,4,1337,Wise Oaxacan Mule,https://recipe.awesomedrinks.com/recipe/wise-oaxacan-mule/
1137,30.0,ml,Mezcal,Mezcal,20,1337,Wise Oaxacan Mule,https://recipe.awesomedrinks.com/recipe/wise-oaxacan-mule/
1138,22.5,ml,Honey Syrup / Mix,General,0,1337,Wise Oaxacan Mule,https://recipe.awesomedrinks.com/recipe/wise-oaxacan-mule/
1139,22.5,ml,Fresh lemon juice,General,0,1337,Wise Oaxacan Mule,https://recipe.awesomedrinks.com/recipe/wise-oaxacan-mule/
1140,60.0,ml,Ginger Beer,General,0,1337,Wise Oaxacan Mule,https://recipe.awesomedrinks.com/recipe/wise-oaxacan-mule/
1141,,,Sage Sprig,Garnish,11,1337,Wise Oaxacan Mule,https://recipe.awesomedrinks.com/recipe/wise-oaxacan-mule/
1142,30.0,ml,Anejo Tequila,Tequila,6,1338,Aztec Sacrifice,https://recipe.awesomedrinks.com/recipe/aztec-sacrifice/
1143,22.5,ml,Passion fruit syrup,General,0,1338,Aztec Sacrifice,https://recipe.awesomedrinks.com/recipe/aztec-sacrifice/
1144,22.5,ml,Amaretto,Liqueur,10,1338,Aztec Sacrifice,https://recipe.awesomedrinks.com/recipe/aztec-sacrifice/
1145,15.0,ml,Fresh lime juice,General,0,1338,Aztec Sacrifice,https://recipe.awesomedrinks.com/recipe/aztec-sacrifice/
1146,30.0,ml,Ginger Beer,General,0,1338,Aztec Sacrifice,https://recipe.awesomedrinks.com/recipe/aztec-sacrifice/
1147,8.0,dashes,Bittercube Chipotle Cacao Bitters,General,0,1338,Aztec Sacrifice,https://recipe.awesomedrinks.com/recipe/aztec-sacrifice/
1148,45.0,ml,Passion fruit syrup,General,0,1339,Pieces of Eight,https://recipe.awesomedrinks.com/recipe/pieces-of-eight/
1149,45.0,ml,Light Rum,Rum,2,1339,Pieces of Eight,https://recipe.awesomedrinks.com/recipe/pieces-of-eight/
1150,22.5,ml,Fresh lemon juice,General,0,1339,Pieces of Eight,https://recipe.awesomedrinks.com/recipe/pieces-of-eight/
1151,22.5,ml,Fresh lime juice,General,0,1339,Pieces of Eight,https://recipe.awesomedrinks.com/recipe/pieces-of-eight/
1152,,,Lemon,Garnish,11,1339,Pieces of Eight,https://recipe.awesomedrinks.com/recipe/pieces-of-eight/
1153,,,Lime Wheel,Garnish,11,1339,Pieces of Eight,https://recipe.awesomedrinks.com/recipe/pieces-of-eight/
1154,60.0,ml,Light Puerto Rican Rum,Rum,2,1340,Fog Cutter,https://recipe.awesomedrinks.com/recipe/fog-cutter/
1155,30.0,ml,Brandy / Cognac,Brandy,5,1340,Fog Cutter,https://recipe.awesomedrinks.com/recipe/fog-cutter/
1156,15.0,ml,Gin,Gin,1,1340,Fog Cutter,https://recipe.awesomedrinks.com/recipe/fog-cutter/
1157,60.0,ml,Fresh lemon juice,General,0,1340,Fog Cutter,https://recipe.awesomedrinks.com/recipe/fog-cutter/
1158,30.0,ml,Fresh orange juice,General,0,1340,Fog Cutter,https://recipe.awesomedrinks.com/recipe/fog-cutter/
1159,15.0,ml,Orgeat / Almond syrup,General,0,1340,Fog Cutter,https://recipe.awesomedrinks.com/recipe/fog-cutter/
1160,15.0,ml,Cream Sherry,Wine,8,1340,Fog Cutter,https://recipe.awesomedrinks.com/recipe/fog-cutter/
1161,30.0,ml,Mezcal,Mezcal,20,1341,Oaxacan Jewel,https://recipe.awesomedrinks.com/recipe/oaxacan-jewel/
1162,30.0,ml,Green Chartreuse,Liqueur,10,1341,Oaxacan Jewel,https://recipe.awesomedrinks.com/recipe/oaxacan-jewel/
1163,30.0,ml,Carpano Antica Sweet Vermouth,Wine,8,1341,Oaxacan Jewel,https://recipe.awesomedrinks.com/recipe/oaxacan-jewel/
1164,1.0,dash,Mexican Mole Bitters,General,0,1341,Oaxacan Jewel,https://recipe.awesomedrinks.com/recipe/oaxacan-jewel/
1165,180.0,ml,Fresh orange juice,General,0,1342,Scorpion Bowl,https://recipe.awesomedrinks.com/recipe/scorpion-bowl/
1166,120.0,ml,Fresh lemon juice,General,0,1342,Scorpion Bowl,https://recipe.awesomedrinks.com/recipe/scorpion-bowl/
1167,45.0,ml,Orgeat / Almond syrup,General,0,1342,Scorpion Bowl,https://recipe.awesomedrinks.com/recipe/scorpion-bowl/
1168,180.0,ml,Light Puerto Rican Rum,Rum,2,1342,Scorpion Bowl,https://recipe.awesomedrinks.com/recipe/scorpion-bowl/
1169,30.0,ml,Brandy / Cognac,Brandy,5,1342,Scorpion Bowl,https://recipe.awesomedrinks.com/recipe/scorpion-bowl/
1170,240.0,ml,Ice,General,0,1342,Scorpion Bowl,https://recipe.awesomedrinks.com/recipe/scorpion-bowl/
1171,,,Gardenia,Garnish,11,1342,Scorpion Bowl,https://recipe.awesomedrinks.com/recipe/scorpion-bowl/
1172,30.0,ml,Bourbon Whiskey,Whisky,4,1343,The Armande,https://recipe.awesomedrinks.com/recipe/the-armande/
1173,30.0,ml,Aged Jamaican rum,Rum,2,1343,The Armande,https://recipe.awesomedrinks.com/recipe/the-armande/
1174,7.5,ml,Creme de Cacao,Liqueur,10,1343,The Armande,https://recipe.awesomedrinks.com/recipe/the-armande/
1175,2.0,dashes,Mexican Mole Bitters,General,0,1343,The Armande,https://recipe.awesomedrinks.com/recipe/the-armande/
1176,1.0,pinch,Salt,General,0,1343,The Armande,https://recipe.awesomedrinks.com/recipe/the-armande/
1177,45.0,ml,Gold Puerto Rican rum,Rum,2,1344,Zombie (1934),https://recipe.awesomedrinks.com/recipe/zombie-1934/
1178,45.0,ml,Aged Jamaican rum,Rum,2,1344,Zombie (1934),https://recipe.awesomedrinks.com/recipe/zombie-1934/
1179,30.0,ml,Lemon Hart 151,Rum,2,1344,Zombie (1934),https://recipe.awesomedrinks.com/recipe/zombie-1934/
1180,15.0,ml,Don's Mix,General,0,1344,Zombie (1934),https://recipe.awesomedrinks.com/recipe/zombie-1934/
1181,15.0,ml,Falernum Syrup,General,0,1344,Zombie (1934),https://recipe.awesomedrinks.com/recipe/zombie-1934/
1182,22.5,ml,Fresh lime juice,General,0,1344,Zombie (1934),https://recipe.awesomedrinks.com/recipe/zombie-1934/
1183,1.0,barspoon,Grenadine,General,0,1344,Zombie (1934),https://recipe.awesomedrinks.com/recipe/zombie-1934/
1184,6.0,dashes,Pernod / Absinthe,Spirits,21,1344,Zombie (1934),https://recipe.awesomedrinks.com/recipe/zombie-1934/
1185,1.0,dash,Angostura bitters,General,0,1344,Zombie (1934),https://recipe.awesomedrinks.com/recipe/zombie-1934/
1186,,,Mint Sprig,Garnish,11,1344,Zombie (1934),https://recipe.awesomedrinks.com/recipe/zombie-1934/
1187,45.0,ml,Old Tom Gin,Gin,1,1345,Decepticon,https://recipe.awesomedrinks.com/recipe/decepticon/
1188,15.0,ml,Mezcal,Mezcal,20,1345,Decepticon,https://recipe.awesomedrinks.com/recipe/decepticon/
1189,15.0,ml,Maraschino Liqueur,Liqueur,10,1345,Decepticon,https://recipe.awesomedrinks.com/recipe/decepticon/
1190,22.5,ml,Fresh lemon juice,General,0,1345,Decepticon,https://recipe.awesomedrinks.com/recipe/decepticon/
1191,,,Lemon Twist,Garnish,11,1345,Decepticon,https://recipe.awesomedrinks.com/recipe/decepticon/
1192,30.0,ml,Mezcal,Mezcal,20,1346,Los Zelda,https://recipe.awesomedrinks.com/recipe/los-zelda/
1193,15.0,ml,Lemon Hart 151,Rum,2,1346,Los Zelda,https://recipe.awesomedrinks.com/recipe/los-zelda/
1194,15.0,ml,Apple Juice,General,0,1346,Los Zelda,https://recipe.awesomedrinks.com/recipe/los-zelda/
1195,7.5,ml,Passion fruit syrup,General,0,1346,Los Zelda,https://recipe.awesomedrinks.com/recipe/los-zelda/
1196,15.0,ml,Fresh lime juice,General,0,1346,Los Zelda,https://recipe.awesomedrinks.com/recipe/los-zelda/
1197,2.0,dashes,Bittercube Chipotle Cacao Bitters,General,0,1346,Los Zelda,https://recipe.awesomedrinks.com/recipe/los-zelda/
1198,2.0,dashes,Saline / Salt,General,0,1346,Los Zelda,https://recipe.awesomedrinks.com/recipe/los-zelda/
1199,60.0,ml,Mezcal,Mezcal,20,1347,Mezcal Fizz,https://recipe.awesomedrinks.com/recipe/mezcal-fizz/
1200,22.5,ml,Grenadine,General,0,1347,Mezcal Fizz,https://recipe.awesomedrinks.com/recipe/mezcal-fizz/
1201,15.0,ml,Fresh lime juice,General,0,1347,Mezcal Fizz,https://recipe.awesomedrinks.com/recipe/mezcal-fizz/
1202,45.0,ml,Fresh watermelon juice,General,0,1347,Mezcal Fizz,https://recipe.awesomedrinks.com/recipe/mezcal-fizz/
1203,5.0,dashes,Bittermens Hellfire Habanero Shrub,General,0,1347,Mezcal Fizz,https://recipe.awesomedrinks.com/recipe/mezcal-fizz/
1204,15.0,ml,Club Soda,General,0,1347,Mezcal Fizz,https://recipe.awesomedrinks.com/recipe/mezcal-fizz/
1205,,,Nutmeg (optional),Garnish,11,1347,Mezcal Fizz,https://recipe.awesomedrinks.com/recipe/mezcal-fizz/
1206,22.5,ml,Mezcal,Mezcal,20,1348,Naked & Famous,https://recipe.awesomedrinks.com/recipe/naked-famous/
1207,22.5,ml,Aperol,Liqueur,10,1348,Naked & Famous,https://recipe.awesomedrinks.com/recipe/naked-famous/
1208,22.5,ml,Yellow Chartreuse,Liqueur,10,1348,Naked & Famous,https://recipe.awesomedrinks.com/recipe/naked-famous/
1209,22.5,ml,Fresh grapefruit juice,General,0,1348,Naked & Famous,https://recipe.awesomedrinks.com/recipe/naked-famous/
1210,,,Lime Wedge,Garnish,11,1348,Naked & Famous,https://recipe.awesomedrinks.com/recipe/naked-famous/
1211,45.0,ml,Mezcal,Mezcal,20,1349,Rising Sun,https://recipe.awesomedrinks.com/recipe/rising-sun/
1212,15.0,ml,Maraschino Liqueur,Liqueur,10,1349,Rising Sun,https://recipe.awesomedrinks.com/recipe/rising-sun/
1213,22.5,ml,Fresh grapefruit juice,General,0,1349,Rising Sun,https://recipe.awesomedrinks.com/recipe/rising-sun/
1214,7.5,ml,Agave nectar,General,0,1349,Rising Sun,https://recipe.awesomedrinks.com/recipe/rising-sun/
1215,1.0,pinch,Salt,General,0,1349,Rising Sun,https://recipe.awesomedrinks.com/recipe/rising-sun/
1216,15.0,ml,Fresh lime juice,General,0,1349,Rising Sun,https://recipe.awesomedrinks.com/recipe/rising-sun/
1217,,,Lime Wheel,Garnish,11,1349,Rising Sun,https://recipe.awesomedrinks.com/recipe/rising-sun/
1218,45.0,ml,Mezcal,Mezcal,20,1350,Shy Sour,https://recipe.awesomedrinks.com/recipe/shy-sour/
1219,15.0,ml,Amaretto,Liqueur,10,1350,Shy Sour,https://recipe.awesomedrinks.com/recipe/shy-sour/
1220,30.0,ml,Fresh grapefruit juice,General,0,1350,Shy Sour,https://recipe.awesomedrinks.com/recipe/shy-sour/
1221,15.0,ml,Fresh lime juice,General,0,1350,Shy Sour,https://recipe.awesomedrinks.com/recipe/shy-sour/
1222,2.0,dashes,Orange Bitters,General,0,1350,Shy Sour,https://recipe.awesomedrinks.com/recipe/shy-sour/
1223,1.0,pinch,Salt,General,0,1350,Shy Sour,https://recipe.awesomedrinks.com/recipe/shy-sour/
1224,22.5,ml,Mezcal,Mezcal,20,1351,Spicy Dead Lady,https://recipe.awesomedrinks.com/recipe/spicy-dead-lady/
1225,22.5,ml,Aperol,Liqueur,10,1351,Spicy Dead Lady,https://recipe.awesomedrinks.com/recipe/spicy-dead-lady/
1226,22.5,ml,Falernum Syrup,General,0,1351,Spicy Dead Lady,https://recipe.awesomedrinks.com/recipe/spicy-dead-lady/
1227,22.5,ml,Fresh lime juice,General,0,1351,Spicy Dead Lady,https://recipe.awesomedrinks.com/recipe/spicy-dead-lady/
1228,1.0,dash,Boy Drinks World Serrano Cocktail Spice,General,0,1351,Spicy Dead Lady,https://recipe.awesomedrinks.com/recipe/spicy-dead-lady/
1229,,,Lime Wheel,Garnish,11,1351,Spicy Dead Lady,https://recipe.awesomedrinks.com/recipe/spicy-dead-lady/
1230,60.0,ml,Rye Whiskey,Whisky,4,1352,Toronto Sour,https://recipe.awesomedrinks.com/recipe/toronto-sour/
1231,22.5,ml,Fresh lemon juice,General,0,1352,Toronto Sour,https://recipe.awesomedrinks.com/recipe/toronto-sour/
1232,7.5,ml,Maple Syrup,General,0,1352,Toronto Sour,https://recipe.awesomedrinks.com/recipe/toronto-sour/
1233,15.0,ml,Dry Red Wine,Wine,8,1352,Toronto Sour,https://recipe.awesomedrinks.com/recipe/toronto-sour/
1234,15.0,ml,Gin,Gin,1,1353,Dead Bastard,https://recipe.awesomedrinks.com/recipe/dead-bastard/
1235,15.0,ml,Brandy / Cognac,Brandy,5,1353,Dead Bastard,https://recipe.awesomedrinks.com/recipe/dead-bastard/
1236,15.0,ml,Bourbon Whiskey,Whisky,4,1353,Dead Bastard,https://recipe.awesomedrinks.com/recipe/dead-bastard/
1237,15.0,ml,Light Rum,Rum,2,1353,Dead Bastard,https://recipe.awesomedrinks.com/recipe/dead-bastard/
1238,15.0,ml,Fresh lime juice,General,0,1353,Dead Bastard,https://recipe.awesomedrinks.com/recipe/dead-bastard/
1239,120.0,ml,Ginger Ale,General,0,1353,Dead Bastard,https://recipe.awesomedrinks.com/recipe/dead-bastard/
1240,2.0,dashes,Angostura bitters,General,0,1353,Dead Bastard,https://recipe.awesomedrinks.com/recipe/dead-bastard/
1241,,,Mint,Garnish,11,1353,Dead Bastard,https://recipe.awesomedrinks.com/recipe/dead-bastard/
1242,,,Orange Slice,Garnish,11,1353,Dead Bastard,https://recipe.awesomedrinks.com/recipe/dead-bastard/
1243,15.0,ml,Gin,Gin,1,1354,Dying Bastard,https://recipe.awesomedrinks.com/recipe/dying-bastard/
1244,15.0,ml,Brandy / Cognac,Brandy,5,1354,Dying Bastard,https://recipe.awesomedrinks.com/recipe/dying-bastard/
1245,15.0,ml,Bourbon Whiskey,Whisky,4,1354,Dying Bastard,https://recipe.awesomedrinks.com/recipe/dying-bastard/
1246,15.0,ml,Fresh lime juice,General,0,1354,Dying Bastard,https://recipe.awesomedrinks.com/recipe/dying-bastard/
1247,120.0,ml,Ginger Beer,General,0,1354,Dying Bastard,https://recipe.awesomedrinks.com/recipe/dying-bastard/
1248,2.0,dashes,Angostura bitters,General,0,1354,Dying Bastard,https://recipe.awesomedrinks.com/recipe/dying-bastard/
1249,,,Mint,Garnish,11,1354,Dying Bastard,https://recipe.awesomedrinks.com/recipe/dying-bastard/
1250,,,Orange Slice,Garnish,11,1354,Dying Bastard,https://recipe.awesomedrinks.com/recipe/dying-bastard/
1251,30.0,ml,Green Creme de Menthe,Liqueur,10,1355,Grasshopper,https://recipe.awesomedrinks.com/recipe/grasshopper/
1252,30.0,ml,White Creme de Cacao,Liqueur,10,1355,Grasshopper,https://recipe.awesomedrinks.com/recipe/grasshopper/
1253,60.0,ml,Heavy Cream,General,0,1355,Grasshopper,https://recipe.awesomedrinks.com/recipe/grasshopper/
1254,,,Fresh nutmeg (optional),Garnish,11,1355,Grasshopper,https://recipe.awesomedrinks.com/recipe/grasshopper/
1255,7.5,ml,Coffee Liqueur,Liqueur,10,1356,Bahama Mama,https://recipe.awesomedrinks.com/recipe/bahama-mama/
1256,15.0,ml,Dark Rum,Rum,2,1356,Bahama Mama,https://recipe.awesomedrinks.com/recipe/bahama-mama/
1257,15.0,ml,Coconut Rum,Rum,2,1356,Bahama Mama,https://recipe.awesomedrinks.com/recipe/bahama-mama/
1258,7.5,ml,Overproof Rum / 151,Rum,2,1356,Bahama Mama,https://recipe.awesomedrinks.com/recipe/bahama-mama/
1259,15.0,ml,Fresh lemon juice,General,0,1356,Bahama Mama,https://recipe.awesomedrinks.com/recipe/bahama-mama/
1260,120.0,ml,Pineapple Juice,General,0,1356,Bahama Mama,https://recipe.awesomedrinks.com/recipe/bahama-mama/
1261,1.0,,Luxardo Maraschino Cherry,General,0,1356,Bahama Mama,https://recipe.awesomedrinks.com/recipe/bahama-mama/
1262,,,Luxardo Maraschino Cherry,Garnish,11,1356,Bahama Mama,https://recipe.awesomedrinks.com/recipe/bahama-mama/
1263,60.0,ml,Gold Jamaican Rum,Rum,2,1357,Boars Tooth,https://recipe.awesomedrinks.com/recipe/boars-tooth/
1264,30.0,ml,Fresh lime juice,General,0,1357,Boars Tooth,https://recipe.awesomedrinks.com/recipe/boars-tooth/
1265,7.5,ml,Orgeat / Almond syrup,General,0,1357,Boars Tooth,https://recipe.awesomedrinks.com/recipe/boars-tooth/
1266,22.5,ml,Coco Lopez - Cream of Coconut,General,0,1357,Boars Tooth,https://recipe.awesomedrinks.com/recipe/boars-tooth/
1267,2.0,dashes,Angostura bitters,General,0,1357,Boars Tooth,https://recipe.awesomedrinks.com/recipe/boars-tooth/
1268,1.0,splash,Grenadine,General,0,1357,Boars Tooth,https://recipe.awesomedrinks.com/recipe/boars-tooth/
1269,1.0,,Luxardo Maraschino Cherry,General,0,1357,Boars Tooth,https://recipe.awesomedrinks.com/recipe/boars-tooth/
1270,,,Lime wedge,Garnish,11,1357,Boars Tooth,https://recipe.awesomedrinks.com/recipe/boars-tooth/
1271,,,maraschino cherry,Garnish,11,1357,Boars Tooth,https://recipe.awesomedrinks.com/recipe/boars-tooth/
1272,45.0,ml,Dark Jamaican rum,Rum,2,1358,Mr. Bali Hai,https://recipe.awesomedrinks.com/recipe/mr-bali-hai/
1273,30.0,ml,Light Puerto Rican Rum,Rum,2,1358,Mr. Bali Hai,https://recipe.awesomedrinks.com/recipe/mr-bali-hai/
1274,22.5,ml,Coffee brandy,Brandy,5,1358,Mr. Bali Hai,https://recipe.awesomedrinks.com/recipe/mr-bali-hai/
1275,15.0,ml,Simple syrup,General,0,1358,Mr. Bali Hai,https://recipe.awesomedrinks.com/recipe/mr-bali-hai/
1276,30.0,ml,Fresh lemon juice,General,0,1358,Mr. Bali Hai,https://recipe.awesomedrinks.com/recipe/mr-bali-hai/
1277,45.0,ml,Pineapple Juice,General,0,1358,Mr. Bali Hai,https://recipe.awesomedrinks.com/recipe/mr-bali-hai/
1278,30.0,ml,Light Puerto Rican Rum,Rum,2,1359,Navy Grog,https://recipe.awesomedrinks.com/recipe/navy-grog/
1279,30.0,ml,Dark Puerto Rican Rum,Rum,2,1359,Navy Grog,https://recipe.awesomedrinks.com/recipe/navy-grog/
1280,30.0,ml,Demerara Rum,Rum,2,1359,Navy Grog,https://recipe.awesomedrinks.com/recipe/navy-grog/
1281,30.0,ml,Honey Syrup / Mix,General,0,1359,Navy Grog,https://recipe.awesomedrinks.com/recipe/navy-grog/
1282,22.5,ml,Fresh lime juice,General,0,1359,Navy Grog,https://recipe.awesomedrinks.com/recipe/navy-grog/
1283,22.5,ml,White Grapefruit Juice,General,0,1359,Navy Grog,https://recipe.awesomedrinks.com/recipe/navy-grog/
1284,22.5,ml,Soda Water,General,0,1359,Navy Grog,https://recipe.awesomedrinks.com/recipe/navy-grog/
1285,,,Ice Cone,Garnish,11,1359,Navy Grog,https://recipe.awesomedrinks.com/recipe/navy-grog/
1286,60.0,ml,Aged Rum,Rum,2,1360,Nui Nui,https://recipe.awesomedrinks.com/recipe/nui-nui/
1287,7.5,ml,Allspice dram / liqueur,Liqueur,10,1360,Nui Nui,https://recipe.awesomedrinks.com/recipe/nui-nui/
1288,7.5,ml,Vanilla syrup,General,0,1360,Nui Nui,https://recipe.awesomedrinks.com/recipe/nui-nui/
1289,7.5,ml,Cinnamon syrup,General,0,1360,Nui Nui,https://recipe.awesomedrinks.com/recipe/nui-nui/
1290,22.5,ml,Fresh orange juice,General,0,1360,Nui Nui,https://recipe.awesomedrinks.com/recipe/nui-nui/
1291,22.5,ml,Fresh lime juice,General,0,1360,Nui Nui,https://recipe.awesomedrinks.com/recipe/nui-nui/
1292,1.0,dash,Angostura bitters,General,0,1360,Nui Nui,https://recipe.awesomedrinks.com/recipe/nui-nui/
1293,,,Spiral-cut orange peel,Garnish,11,1360,Nui Nui,https://recipe.awesomedrinks.com/recipe/nui-nui/
