,ingredient_amount,ingredient_unit,ingredient_name,type_string,type_num,cocktail_id,cocktail_name,url
0,22.180125,ml,Spiced Rum,Rum,2,1361,9 Lives,http://www.completecocktails.com/Drinks/9Lives.aspx#.ZAYBMHZByUk
1,22.180125,ml,White Rum,Rum,2,1361,9 Lives,http://www.completecocktails.com/Drinks/9Lives.aspx#.ZAYBMHZByUk
2,44.36025,ml,Pineapple Juice,General,0,1361,9 Lives,http://www.completecocktails.com/Drinks/9Lives.aspx#.ZAYBMHZByUk
3,29.5735,ml,Orange Juice,General,0,1361,9 Lives,http://www.completecocktails.com/Drinks/9Lives.aspx#.ZAYBMHZByUk
4,2,dashes,Angostura Bitters,General,0,1361,9 Lives,http://www.completecocktails.com/Drinks/9Lives.aspx#.ZAYBMHZByUk
5,1,wedge,Pineapple,General,0,1361,9 Lives,http://www.completecocktails.com/Drinks/9Lives.aspx#.ZAYBMHZByUk
6,,,Pineapple,Garnish,11,1361,9 Lives,http://www.completecocktails.com/Drinks/9Lives.aspx#.ZAYBMHZByUk
7,29.5735,ml,Spiced Rum,Rum,2,1362,9 Lives Cruzan,http://www.completecocktails.com/Drinks/9LivesCruzan.aspx#.ZAYBNHZByUk
8,29.5735,ml,White Rum,Rum,2,1362,9 Lives Cruzan,http://www.completecocktails.com/Drinks/9LivesCruzan.aspx#.ZAYBNHZByUk
9,88.7205,ml,Pineapple Juice,General,0,1362,9 Lives Cruzan,http://www.completecocktails.com/Drinks/9LivesCruzan.aspx#.ZAYBNHZByUk
10,59.147,ml,Orange Juice,General,0,1362,9 Lives Cruzan,http://www.completecocktails.com/Drinks/9LivesCruzan.aspx#.ZAYBNHZByUk
11,3,dashes,Angostura Bitters,General,0,1362,9 Lives Cruzan,http://www.completecocktails.com/Drinks/9LivesCruzan.aspx#.ZAYBNHZByUk
12,,,Pineapple,Garnish,11,1362,9 Lives Cruzan,http://www.completecocktails.com/Drinks/9LivesCruzan.aspx#.ZAYBNHZByUk
13,,,Pineapple,Garnish,11,1362,9 Lives Cruzan,http://www.completecocktails.com/Drinks/9LivesCruzan.aspx#.ZAYBNHZByUk
14,59.147,ml,White Rum,Rum,2,1363,Acapulco,http://www.completecocktails.com/Drinks/Acapulco.aspx#.ZAYBOXZByUk
15,14.78675,ml,Cointreau,Liqueur,10,1363,Acapulco,http://www.completecocktails.com/Drinks/Acapulco.aspx#.ZAYBOXZByUk
16,14.78675,ml,Lime Juice,General,0,1363,Acapulco,http://www.completecocktails.com/Drinks/Acapulco.aspx#.ZAYBOXZByUk
17,1,tsp,Sugar,General,0,1363,Acapulco,http://www.completecocktails.com/Drinks/Acapulco.aspx#.ZAYBOXZByUk
18,1,,Egg,General,0,1363,Acapulco,http://www.completecocktails.com/Drinks/Acapulco.aspx#.ZAYBOXZByUk
19,,sprig,Mint,Garnish,11,1363,Acapulco,http://www.completecocktails.com/Drinks/Acapulco.aspx#.ZAYBOXZByUk
20,,,Mint,Garnish,11,1363,Acapulco,http://www.completecocktails.com/Drinks/Acapulco.aspx#.ZAYBOXZByUk
21,29.5735,ml,Vodka,Vodka,3,1364,Adios Mother,http://www.completecocktails.com/Drinks/AdiosMother.aspx#.ZAYBPnZByUk
22,29.5735,ml,White Rum,Rum,2,1364,Adios Mother,http://www.completecocktails.com/Drinks/AdiosMother.aspx#.ZAYBPnZByUk
23,14.78675,ml,Melon liqueur,Liqueur,10,1364,Adios Mother,http://www.completecocktails.com/Drinks/AdiosMother.aspx#.ZAYBPnZByUk
24,14.78675,ml,Lemon Juice,General,0,1364,Adios Mother,http://www.completecocktails.com/Drinks/AdiosMother.aspx#.ZAYBPnZByUk
25,,dash,Triple Sec,Liqueur,10,1364,Adios Mother,http://www.completecocktails.com/Drinks/AdiosMother.aspx#.ZAYBPnZByUk
26,,dash,Blue Curaçao,Liqueur,10,1364,Adios Mother,http://www.completecocktails.com/Drinks/AdiosMother.aspx#.ZAYBPnZByUk
27,1,tsp,Sugar,General,0,1364,Adios Mother,http://www.completecocktails.com/Drinks/AdiosMother.aspx#.ZAYBPnZByUk
28,14.78675,ml,Blue Curaçao,Liqueur,10,1365,Adios Mother Iced Tea,http://www.completecocktails.com/Drinks/AdiosMotherIcedTea.aspx#.ZAYBQ3ZByUk
29,14.78675,ml,White Rum,Rum,2,1365,Adios Mother Iced Tea,http://www.completecocktails.com/Drinks/AdiosMotherIcedTea.aspx#.ZAYBQ3ZByUk
30,14.78675,ml,Vodka,Vodka,3,1365,Adios Mother Iced Tea,http://www.completecocktails.com/Drinks/AdiosMotherIcedTea.aspx#.ZAYBQ3ZByUk
31,14.78675,ml,Tequila - Silver,Tequila,6,1365,Adios Mother Iced Tea,http://www.completecocktails.com/Drinks/AdiosMotherIcedTea.aspx#.ZAYBQ3ZByUk
32,88.7205,ml,Sour Mix,General,0,1365,Adios Mother Iced Tea,http://www.completecocktails.com/Drinks/AdiosMotherIcedTea.aspx#.ZAYBQ3ZByUk
33,,,Lemon-Lime Soda,General,0,1365,Adios Mother Iced Tea,http://www.completecocktails.com/Drinks/AdiosMotherIcedTea.aspx#.ZAYBQ3ZByUk
34,59.147,ml,White Rum,Rum,2,1366,Agricole Daiquiri,http://www.completecocktails.com/Drinks/AgricoleDaiquiri.aspx#.ZAYBR3ZByUk
35,7.393375,ml,Simple syrup,General,0,1366,Agricole Daiquiri,http://www.completecocktails.com/Drinks/AgricoleDaiquiri.aspx#.ZAYBR3ZByUk
36,7.393375,ml,Lime Juice,General,0,1366,Agricole Daiquiri,http://www.completecocktails.com/Drinks/AgricoleDaiquiri.aspx#.ZAYBR3ZByUk
37,,slice,Lime,Garnish,11,1366,Agricole Daiquiri,http://www.completecocktails.com/Drinks/AgricoleDaiquiri.aspx#.ZAYBR3ZByUk
38,,,Lime,Garnish,11,1366,Agricole Daiquiri,http://www.completecocktails.com/Drinks/AgricoleDaiquiri.aspx#.ZAYBR3ZByUk
39,59.147,ml,White Rum,Rum,2,1367,Agricole Mojito,http://www.completecocktails.com/Drinks/AgricoleMojito.aspx#.ZAYBS3ZByUk
40,8,leaves,Mint,General,0,1367,Agricole Mojito,http://www.completecocktails.com/Drinks/AgricoleMojito.aspx#.ZAYBS3ZByUk
41,3,wedges,Lime,General,0,1367,Agricole Mojito,http://www.completecocktails.com/Drinks/AgricoleMojito.aspx#.ZAYBS3ZByUk
42,7.393375,ml,Simple syrup,General,0,1367,Agricole Mojito,http://www.completecocktails.com/Drinks/AgricoleMojito.aspx#.ZAYBS3ZByUk
43,,,Club Soda,General,0,1367,Agricole Mojito,http://www.completecocktails.com/Drinks/AgricoleMojito.aspx#.ZAYBS3ZByUk
44,,,Mint,Garnish,11,1367,Agricole Mojito,http://www.completecocktails.com/Drinks/AgricoleMojito.aspx#.ZAYBS3ZByUk
45,14.78675,ml,Amaretto,Liqueur,10,1368,Almond Surfer,http://www.completecocktails.com/Drinks/AlmondSurfer.aspx#.ZAYBUHZByUk
46,14.78675,ml,Coconut Rum,Rum,2,1368,Almond Surfer,http://www.completecocktails.com/Drinks/AlmondSurfer.aspx#.ZAYBUHZByUk
47,29.5735,ml,White Rum,Rum,2,1368,Almond Surfer,http://www.completecocktails.com/Drinks/AlmondSurfer.aspx#.ZAYBUHZByUk
48,'1/2,,Pineapple Juice,General,0,1368,Almond Surfer,http://www.completecocktails.com/Drinks/AlmondSurfer.aspx#.ZAYBUHZByUk
49,1/2,,Cranberry Juice,General,0,1368,Almond Surfer,http://www.completecocktails.com/Drinks/AlmondSurfer.aspx#.ZAYBUHZByUk
50,59.147,ml,Amarula Cream Liqueur,Liqueur,10,1369,Amarula Colada,http://www.completecocktails.com/Drinks/AmarulaColada.aspx#.ZAYBWXZByUk
51,29.5735,ml,White Rum,Rum,2,1369,Amarula Colada,http://www.completecocktails.com/Drinks/AmarulaColada.aspx#.ZAYBWXZByUk
52,59.147,ml,Pineapple Juice,General,0,1369,Amarula Colada,http://www.completecocktails.com/Drinks/AmarulaColada.aspx#.ZAYBWXZByUk
53,29.5735,ml,Coconut Cream,General,0,1369,Amarula Colada,http://www.completecocktails.com/Drinks/AmarulaColada.aspx#.ZAYBWXZByUk
54,1/2,cup,Ice,General,0,1369,Amarula Colada,http://www.completecocktails.com/Drinks/AmarulaColada.aspx#.ZAYBWXZByUk
55,1,slice,Pineapple,General,0,1369,Amarula Colada,http://www.completecocktails.com/Drinks/AmarulaColada.aspx#.ZAYBWXZByUk
56,,,Pineapple,Garnish,11,1369,Amarula Colada,http://www.completecocktails.com/Drinks/AmarulaColada.aspx#.ZAYBWXZByUk
57,44.36025,ml,White Rum,Rum,2,1370,American Flyer,http://www.completecocktails.com/Drinks/AmericanFlyer.aspx#.ZAYBXnZByUk
58,1,tbsp,Lime Juice,General,0,1370,American Flyer,http://www.completecocktails.com/Drinks/AmericanFlyer.aspx#.ZAYBXnZByUk
59,1/2,tsp,Simple syrup,General,0,1370,American Flyer,http://www.completecocktails.com/Drinks/AmericanFlyer.aspx#.ZAYBXnZByUk
60,,,Champagne,Wine,8,1370,American Flyer,http://www.completecocktails.com/Drinks/AmericanFlyer.aspx#.ZAYBXnZByUk
61,44.36025,ml,White Rum,Rum,2,1371,Another Shot in the Darker,http://www.completecocktails.com/Drinks/AnotherShotintheDarker.aspx#.ZAYBbnZByUk
62,29.5735,ml,Lime Juice,General,0,1371,Another Shot in the Darker,http://www.completecocktails.com/Drinks/AnotherShotintheDarker.aspx#.ZAYBbnZByUk
63,,,Lemongrass,General,0,1371,Another Shot in the Darker,http://www.completecocktails.com/Drinks/AnotherShotintheDarker.aspx#.ZAYBbnZByUk
64,22.180125,ml,Agave Nectar,General,0,1371,Another Shot in the Darker,http://www.completecocktails.com/Drinks/AnotherShotintheDarker.aspx#.ZAYBbnZByUk
65,,sprig,Mint,Garnish,11,1371,Another Shot in the Darker,http://www.completecocktails.com/Drinks/AnotherShotintheDarker.aspx#.ZAYBbnZByUk
66,,slice,Lime,Garnish,11,1371,Another Shot in the Darker,http://www.completecocktails.com/Drinks/AnotherShotintheDarker.aspx#.ZAYBbnZByUk
67,,,Ginger Ale,General,0,1371,Another Shot in the Darker,http://www.completecocktails.com/Drinks/AnotherShotintheDarker.aspx#.ZAYBbnZByUk
68,,,Lime,Garnish,11,1371,"Lime, Mint",http://www.completecocktails.com/Drinks/AnotherShotintheDarker.aspx#.ZAYBbnZByUk
69,,,Mint,Garnish,11,1371,"Lime, Mint",http://www.completecocktails.com/Drinks/AnotherShotintheDarker.aspx#.ZAYBbnZByUk
70,59.147,ml,Brandy,Brandy,5,1372,Apple Brandy Cooler,http://www.completecocktails.com/Drinks/AppleBrandyCooler.aspx#.ZAYBcnZByUk
71,29.5735,ml,White Rum,Rum,2,1372,Apple Brandy Cooler,http://www.completecocktails.com/Drinks/AppleBrandyCooler.aspx#.ZAYBcnZByUk
72,29.5735,ml,Dark Rum,Rum,2,1372,Apple Brandy Cooler,http://www.completecocktails.com/Drinks/AppleBrandyCooler.aspx#.ZAYBcnZByUk
73,118.294,ml,Apple Juice,General,0,1372,Apple Brandy Cooler,http://www.completecocktails.com/Drinks/AppleBrandyCooler.aspx#.ZAYBcnZByUk
74,1,tsp,Simple syrup,General,0,1372,Apple Brandy Cooler,http://www.completecocktails.com/Drinks/AppleBrandyCooler.aspx#.ZAYBcnZByUk
75,14.78675,ml,Lime Juice,General,0,1372,Apple Brandy Cooler,http://www.completecocktails.com/Drinks/AppleBrandyCooler.aspx#.ZAYBcnZByUk
76,,slice,Lime,Garnish,11,1372,Apple Brandy Cooler,http://www.completecocktails.com/Drinks/AppleBrandyCooler.aspx#.ZAYBcnZByUk
77,,,Lime,Garnish,11,1372,Apple Brandy Cooler,http://www.completecocktails.com/Drinks/AppleBrandyCooler.aspx#.ZAYBcnZByUk
78,14.78675,ml,Apple Schnapps,Liqueur,10,1373,Apple Daiquiri,http://www.completecocktails.com/Drinks/AppleDaiquiri.aspx#.ZAYBd3ZByUk
79,29.5735,ml,White Rum,Rum,2,1373,Apple Daiquiri,http://www.completecocktails.com/Drinks/AppleDaiquiri.aspx#.ZAYBd3ZByUk
80,29.5735,ml,Sour Mix,General,0,1373,Apple Daiquiri,http://www.completecocktails.com/Drinks/AppleDaiquiri.aspx#.ZAYBd3ZByUk
81,29.5735,ml,Apple Juice,General,0,1373,Apple Daiquiri,http://www.completecocktails.com/Drinks/AppleDaiquiri.aspx#.ZAYBd3ZByUk
82,1,scoop,Ice Cream,General,0,1373,Apple Daiquiri,http://www.completecocktails.com/Drinks/AppleDaiquiri.aspx#.ZAYBd3ZByUk
83,1,slice,Apple,General,0,1373,Apple Daiquiri,http://www.completecocktails.com/Drinks/AppleDaiquiri.aspx#.ZAYBd3ZByUk
84,,,Apple,Garnish,11,1373,Apple Daiquiri,http://www.completecocktails.com/Drinks/AppleDaiquiri.aspx#.ZAYBd3ZByUk
85,29.5735,ml,Apple Schnapps,Liqueur,10,1374,Apple Pina Colada,http://www.completecocktails.com/Drinks/ApplePinaColada.aspx#.ZAYBfHZByUk
86,29.5735,ml,White Rum,Rum,2,1374,Apple Pina Colada,http://www.completecocktails.com/Drinks/ApplePinaColada.aspx#.ZAYBfHZByUk
87,,,Pina Colada Mix,General,0,1374,Apple Pina Colada,http://www.completecocktails.com/Drinks/ApplePinaColada.aspx#.ZAYBfHZByUk
88,59.147,ml,Apple Brandy,Brandy,5,1375,Apple Swizzle,http://www.completecocktails.com/Drinks/AppleSwizzle.aspx#.ZAYBhnZByUk
89,14.78675,ml,White Rum,Rum,2,1375,Apple Swizzle,http://www.completecocktails.com/Drinks/AppleSwizzle.aspx#.ZAYBhnZByUk
90,14.78675,ml,Lime Juice,General,0,1375,Apple Swizzle,http://www.completecocktails.com/Drinks/AppleSwizzle.aspx#.ZAYBhnZByUk
91,1,tsp,Simple syrup,General,0,1375,Apple Swizzle,http://www.completecocktails.com/Drinks/AppleSwizzle.aspx#.ZAYBhnZByUk
92,2-3,dashes,Angostura Bitters,General,0,1375,Apple Swizzle,http://www.completecocktails.com/Drinks/AppleSwizzle.aspx#.ZAYBhnZByUk
93,44.36025,ml,White Rum,Rum,2,1376,Apricot Lady,http://www.completecocktails.com/Drinks/ApricotLady.aspx#.ZAYBinZByUk
94,29.5735,ml,Apricot Brandy,Brandy,5,1376,Apricot Lady,http://www.completecocktails.com/Drinks/ApricotLady.aspx#.ZAYBinZByUk
95,1/2,tsp,Triple Sec,Liqueur,10,1376,Apricot Lady,http://www.completecocktails.com/Drinks/ApricotLady.aspx#.ZAYBinZByUk
96,1,tbsp,Lime Juice,General,0,1376,Apricot Lady,http://www.completecocktails.com/Drinks/ApricotLady.aspx#.ZAYBinZByUk
97,1,,Egg,General,0,1376,Apricot Lady,http://www.completecocktails.com/Drinks/ApricotLady.aspx#.ZAYBinZByUk
98,,slice,Orange,Garnish,11,1376,Apricot Lady,http://www.completecocktails.com/Drinks/ApricotLady.aspx#.ZAYBinZByUk
99,,,Orange,Garnish,11,1376,Apricot Lady,http://www.completecocktails.com/Drinks/ApricotLady.aspx#.ZAYBinZByUk
100,59.147,ml,White Rum,Rum,2,1377,Apricot Mojito,http://www.completecocktails.com/Drinks/ApricotMojito.aspx#.ZAYBj3ZByUk
101,22.180125,ml,Apricot Brandy,Brandy,5,1377,Apricot Mojito,http://www.completecocktails.com/Drinks/ApricotMojito.aspx#.ZAYBj3ZByUk
102,22.180125,ml,Lime Juice,General,0,1377,Apricot Mojito,http://www.completecocktails.com/Drinks/ApricotMojito.aspx#.ZAYBj3ZByUk
103,9.857833333333332,ml,Simple syrup,General,0,1377,Apricot Mojito,http://www.completecocktails.com/Drinks/ApricotMojito.aspx#.ZAYBj3ZByUk
104,6,leaves,Mint,General,0,1377,Apricot Mojito,http://www.completecocktails.com/Drinks/ApricotMojito.aspx#.ZAYBj3ZByUk
105,,,Club Soda,General,0,1377,Apricot Mojito,http://www.completecocktails.com/Drinks/ApricotMojito.aspx#.ZAYBj3ZByUk
106,,wedge,Lime,General,0,1377,Apricot Mojito,http://www.completecocktails.com/Drinks/ApricotMojito.aspx#.ZAYBj3ZByUk
107,,,Mint,Garnish,11,1377,"Mint, Lime",http://www.completecocktails.com/Drinks/ApricotMojito.aspx#.ZAYBj3ZByUk
108,,,Lime,Garnish,11,1377,"Mint, Lime",http://www.completecocktails.com/Drinks/ApricotMojito.aspx#.ZAYBj3ZByUk
109,29.5735,ml,White Rum,Rum,2,1378,Aprioct Daiquiri,http://www.completecocktails.com/Drinks/AprioctDaiquiri.aspx#.ZAYBlXZByUk
110,14.78675,ml,Apricot Brandy,Brandy,5,1378,Aprioct Daiquiri,http://www.completecocktails.com/Drinks/AprioctDaiquiri.aspx#.ZAYBlXZByUk
111,29.5735,ml,Lemon Juice,General,0,1378,Aprioct Daiquiri,http://www.completecocktails.com/Drinks/AprioctDaiquiri.aspx#.ZAYBlXZByUk
112,3,,Apricot,General,0,1378,Aprioct Daiquiri,http://www.completecocktails.com/Drinks/AprioctDaiquiri.aspx#.ZAYBlXZByUk
113,1/2,cup,Ice,General,0,1378,Aprioct Daiquiri,http://www.completecocktails.com/Drinks/AprioctDaiquiri.aspx#.ZAYBlXZByUk
114,,,Apricot,Garnish,11,1378,"Apricot, Maraschino Cherry, Mint",http://www.completecocktails.com/Drinks/AprioctDaiquiri.aspx#.ZAYBlXZByUk
115,,,Maraschino Cherry,Garnish,11,1378,"Apricot, Maraschino Cherry, Mint",http://www.completecocktails.com/Drinks/AprioctDaiquiri.aspx#.ZAYBlXZByUk
116,,,Mint,Garnish,11,1378,"Apricot, Maraschino Cherry, Mint",http://www.completecocktails.com/Drinks/AprioctDaiquiri.aspx#.ZAYBlXZByUk
117,44.36025,ml,Dark Rum,Rum,2,1379,Astronaut,http://www.completecocktails.com/Drinks/Astronaut.aspx#.ZAYBmXZByUk
118,14.78675,ml,White Rum,Rum,2,1379,Astronaut,http://www.completecocktails.com/Drinks/Astronaut.aspx#.ZAYBmXZByUk
119,7.393375,ml,Triple Sec,Liqueur,10,1379,Astronaut,http://www.completecocktails.com/Drinks/Astronaut.aspx#.ZAYBmXZByUk
120,6,dashes,Pernod,Spirits,21,1379,Astronaut,http://www.completecocktails.com/Drinks/Astronaut.aspx#.ZAYBmXZByUk
121,14.78675,ml,Falernum,Liqueur,10,1379,Astronaut,http://www.completecocktails.com/Drinks/Astronaut.aspx#.ZAYBmXZByUk
122,14.78675,ml,Lime Juice,General,0,1379,Astronaut,http://www.completecocktails.com/Drinks/Astronaut.aspx#.ZAYBmXZByUk
123,,dash,Angostura Bitters,General,0,1379,Astronaut,http://www.completecocktails.com/Drinks/Astronaut.aspx#.ZAYBmXZByUk
124,1/2,cube,Ice,General,0,1379,Astronaut,http://www.completecocktails.com/Drinks/Astronaut.aspx#.ZAYBmXZByUk
125,1,,Cherry,General,0,1379,Astronaut,http://www.completecocktails.com/Drinks/Astronaut.aspx#.ZAYBmXZByUk
126,,,Cherry,Garnish,11,1379,"Cherry, Orange",http://www.completecocktails.com/Drinks/Astronaut.aspx#.ZAYBmXZByUk
127,,,Orange,Garnish,11,1379,"Cherry, Orange",http://www.completecocktails.com/Drinks/Astronaut.aspx#.ZAYBmXZByUk
128,19.715666666666664,ml,Strawberry Liqueur,Liqueur,10,1380,Au Nom de la Rose,http://www.completecocktails.com/Drinks/AuNomdelaRose.aspx#.ZAYBnnZByUk
129,39.43133333333333,ml,White Rum,Rum,2,1380,Au Nom de la Rose,http://www.completecocktails.com/Drinks/AuNomdelaRose.aspx#.ZAYBnnZByUk
130,1,tbsp,Brown Sugar,General,0,1380,Au Nom de la Rose,http://www.completecocktails.com/Drinks/AuNomdelaRose.aspx#.ZAYBnnZByUk
131,4,,Raspberry,General,0,1380,Au Nom de la Rose,http://www.completecocktails.com/Drinks/AuNomdelaRose.aspx#.ZAYBnnZByUk
132,2,slices,Lime,General,0,1380,Au Nom de la Rose,http://www.completecocktails.com/Drinks/AuNomdelaRose.aspx#.ZAYBnnZByUk
133,,,Champagne,Wine,8,1380,Au Nom de la Rose,http://www.completecocktails.com/Drinks/AuNomdelaRose.aspx#.ZAYBnnZByUk
134,,,Strawberry,Garnish,11,1380,Au Nom de la Rose,http://www.completecocktails.com/Drinks/AuNomdelaRose.aspx#.ZAYBnnZByUk
135,,,Rose,Garnish,11,1380,"Rose, Strawberry",http://www.completecocktails.com/Drinks/AuNomdelaRose.aspx#.ZAYBnnZByUk
136,,,Strawberry,Garnish,11,1380,"Rose, Strawberry",http://www.completecocktails.com/Drinks/AuNomdelaRose.aspx#.ZAYBnnZByUk
137,29.5735,ml,White Rum,Rum,2,1381,Autumn-Tini,http://www.completecocktails.com/Drinks/AutumnTini.aspx#.ZAYBo3ZByUk
138,14.78675,ml,Hazelnut liqueur,Liqueur,10,1381,Autumn-Tini,http://www.completecocktails.com/Drinks/AutumnTini.aspx#.ZAYBo3ZByUk
139,44.36025,ml,Pear Juice,General,0,1381,Autumn-Tini,http://www.completecocktails.com/Drinks/AutumnTini.aspx#.ZAYBo3ZByUk
140,,,Sugar,General,0,1381,Autumn-Tini,http://www.completecocktails.com/Drinks/AutumnTini.aspx#.ZAYBo3ZByUk
141,,,Cinnamon,General,0,1381,Autumn-Tini,http://www.completecocktails.com/Drinks/AutumnTini.aspx#.ZAYBo3ZByUk
142,,,Cayenne Pepper,General,0,1381,Autumn-Tini,http://www.completecocktails.com/Drinks/AutumnTini.aspx#.ZAYBo3ZByUk
143,,,Orange,Garnish,11,1381,Autumn-Tini,http://www.completecocktails.com/Drinks/AutumnTini.aspx#.ZAYBo3ZByUk
144,,,Orange,Garnish,11,1381,Autumn-Tini,http://www.completecocktails.com/Drinks/AutumnTini.aspx#.ZAYBo3ZByUk
145,29.5735,ml,White Rum,Rum,2,1382,Azteca,http://www.completecocktails.com/Drinks/Azteca.aspx#.ZAYBqHZByUk
146,14.78675,ml,Coffee Liqueur,Liqueur,10,1382,Azteca,http://www.completecocktails.com/Drinks/Azteca.aspx#.ZAYBqHZByUk
147,,dash,Blue Curaçao,Liqueur,10,1382,Azteca,http://www.completecocktails.com/Drinks/Azteca.aspx#.ZAYBqHZByUk
148,14.78675,ml,Creme de Cacao,Liqueur,10,1382,Azteca,http://www.completecocktails.com/Drinks/Azteca.aspx#.ZAYBqHZByUk
149,,,Club Soda,General,0,1382,Azteca,http://www.completecocktails.com/Drinks/Azteca.aspx#.ZAYBqHZByUk
150,59.147,ml,White Rum,Rum,2,1383,Bacardi Cocktail,http://www.completecocktails.com/Drinks/BacardiCocktail.aspx#.ZAYBrHZByUk
151,19.715666666666664,ml,Lime Juice,General,0,1383,Bacardi Cocktail,http://www.completecocktails.com/Drinks/BacardiCocktail.aspx#.ZAYBrHZByUk
152,7.393375,ml,Grenadine,General,0,1383,Bacardi Cocktail,http://www.completecocktails.com/Drinks/BacardiCocktail.aspx#.ZAYBrHZByUk
153,44.36025,ml,White Rum,Rum,2,1384,Bacardi Mojito,http://www.completecocktails.com/Drinks/BacardiMojito.aspx#.ZAYBsXZByUk
154,6,leaves,Mint,General,0,1384,Bacardi Mojito,http://www.completecocktails.com/Drinks/BacardiMojito.aspx#.ZAYBsXZByUk
155,2,slices,Lime,General,0,1384,Bacardi Mojito,http://www.completecocktails.com/Drinks/BacardiMojito.aspx#.ZAYBsXZByUk
156,14.78675,ml,Simple syrup,General,0,1384,Bacardi Mojito,http://www.completecocktails.com/Drinks/BacardiMojito.aspx#.ZAYBsXZByUk
157,,,Club Soda,General,0,1384,Bacardi Mojito,http://www.completecocktails.com/Drinks/BacardiMojito.aspx#.ZAYBsXZByUk
158,,,Lime,Garnish,11,1384,Bacardi Mojito,http://www.completecocktails.com/Drinks/BacardiMojito.aspx#.ZAYBsXZByUk
159,44.36025,ml,White Rum,Rum,2,1385,Bacardi Mojito 1,http://www.completecocktails.com/Drinks/BacardiMojito1.aspx#.ZAYBtXZByUk
160,10,leaves,Mint,General,0,1385,Bacardi Mojito 1,http://www.completecocktails.com/Drinks/BacardiMojito1.aspx#.ZAYBtXZByUk
161,1/2,,Lime,General,0,1385,Bacardi Mojito 1,http://www.completecocktails.com/Drinks/BacardiMojito1.aspx#.ZAYBtXZByUk
162,2,tbsp,Simple syrup,General,0,1385,Bacardi Mojito 1,http://www.completecocktails.com/Drinks/BacardiMojito1.aspx#.ZAYBtXZByUk
163,,,Club Soda,General,0,1385,Bacardi Mojito 1,http://www.completecocktails.com/Drinks/BacardiMojito1.aspx#.ZAYBtXZByUk
164,,,Lime,Garnish,11,1385,"Lime, Mint",http://www.completecocktails.com/Drinks/BacardiMojito1.aspx#.ZAYBtXZByUk
165,,,Mint,Garnish,11,1385,"Lime, Mint",http://www.completecocktails.com/Drinks/BacardiMojito1.aspx#.ZAYBtXZByUk
166,44.36025,ml,White Rum,Rum,2,1386,Bacardi Pina Colada,http://www.completecocktails.com/Drinks/BacardiPinaColada.aspx#.ZAYBuXZByUk
167,44.36025,ml,Coconut Cream,General,0,1386,Bacardi Pina Colada,http://www.completecocktails.com/Drinks/BacardiPinaColada.aspx#.ZAYBuXZByUk
168,29.5735,ml,Pineapple Juice,General,0,1386,Bacardi Pina Colada,http://www.completecocktails.com/Drinks/BacardiPinaColada.aspx#.ZAYBuXZByUk
169,2,tbsp,Sugar,General,0,1386,Bacardi Pina Colada,http://www.completecocktails.com/Drinks/BacardiPinaColada.aspx#.ZAYBuXZByUk
170,1,cup,Ice,General,0,1386,Bacardi Pina Colada,http://www.completecocktails.com/Drinks/BacardiPinaColada.aspx#.ZAYBuXZByUk
171,1,wedge,Pineapple,General,0,1386,Bacardi Pina Colada,http://www.completecocktails.com/Drinks/BacardiPinaColada.aspx#.ZAYBuXZByUk
172,,,Pineapple,Garnish,11,1386,Bacardi Pina Colada,http://www.completecocktails.com/Drinks/BacardiPinaColada.aspx#.ZAYBuXZByUk
173,14.78675,ml,White Rum,Rum,2,1387,Backhoe,http://www.completecocktails.com/Drinks/Backhoe.aspx#.ZAYBvnZByUk
174,14.78675,ml,Whiskey,Whisky,4,1387,Backhoe,http://www.completecocktails.com/Drinks/Backhoe.aspx#.ZAYBvnZByUk
175,14.78675,ml,Tequila - Gold,Tequila,6,1387,Backhoe,http://www.completecocktails.com/Drinks/Backhoe.aspx#.ZAYBvnZByUk
176,14.78675,ml,Banana Liqueur,Liqueur,10,1388,Bahama Mama,http://www.completecocktails.com/Drinks/BahamaMama.aspx#.ZAYBxHZByUk
177,14.78675,ml,Coconut Schnapps,Liqueur,10,1388,Bahama Mama,http://www.completecocktails.com/Drinks/BahamaMama.aspx#.ZAYBxHZByUk
178,14.78675,ml,White Rum,Rum,2,1388,Bahama Mama,http://www.completecocktails.com/Drinks/BahamaMama.aspx#.ZAYBxHZByUk
179,14.78675,ml,Grenadine,General,0,1388,Bahama Mama,http://www.completecocktails.com/Drinks/BahamaMama.aspx#.ZAYBxHZByUk
180,44.36025,ml,Orange Juice,General,0,1388,Bahama Mama,http://www.completecocktails.com/Drinks/BahamaMama.aspx#.ZAYBxHZByUk
181,44.36025,ml,Pineapple Juice,General,0,1388,Bahama Mama,http://www.completecocktails.com/Drinks/BahamaMama.aspx#.ZAYBxHZByUk
182,59.147,ml,White Rum,Rum,2,1389,Bali Hai,http://www.completecocktails.com/Drinks/BaliHai.aspx#.ZAYByXZByUk
183,29.5735,ml,Aguardiente,Spirits,21,1389,Bali Hai,http://www.completecocktails.com/Drinks/BaliHai.aspx#.ZAYByXZByUk
184,59.147,ml,Lemon Juice,General,0,1389,Bali Hai,http://www.completecocktails.com/Drinks/BaliHai.aspx#.ZAYByXZByUk
185,59.147,ml,Lime Juice,General,0,1389,Bali Hai,http://www.completecocktails.com/Drinks/BaliHai.aspx#.ZAYByXZByUk
