1300,1114
971,1119,1402,1214,984,1213
1657,210,502,1364
1086
229,1291
1409,1119
1265,1289
1086,1161,870
1087
1672,1093,438
914
1390
1265,74,1291
1119,1123
1276,1086,731,74
1086,1161,1088,451
1119,1086,731,1657,209,1123
1119,870,1654
1390,451
1235,1547,1657,1086,1672
1118
1086
15,907,74
910,1119,880
1086,74,1088,1719
910,1119,971,1672
1619,1119
74,1291
1086,1276,1719
1846,1086,94
1086,1657,1166,731

1390,1290
934
1480,1088
1433,1086,1657
1265,1291
910,914
1087,450
684,907
229,1290
1886,1657
1300,1086,1333,1276
229,914
15,1114,1607,1608
1119,1657,1548
1265,1617,1290
1086,438
552,1119,1409,1247
74,451
1823,466
1119,1614,1642,915

1088
1086,1088
210,1264
1265,1263,1291
74
1119,1276,481
1715,1088
590
971,74,1291
1406,1119
1083
1119,1276,910,1657,234
1086,880,182,1617
1148,74,1290
1291

229,1087
1086,910
1086,1657,74,1088
1291,451
1088
1119,1291
1088
1401,171
1265,484,1700
438
1409,229
553,1265
1333,1814,74,229,1291
914
1088
1086,430
1409,916,1119
1406,609,451,1403
229,451
1409,1119,1403
1086,880,1402,1390
910,1657,1119,914
466,944,1389
910,1086,1657,1080
1086,731
1390,1088
934,438,530
1119,1657
1119,1265
1086,511,1807,421,74,1087
1086,511,934,74,1759
1265,74,1291
934,1086,1390
1119,910,1406,1276,984,971,984
1657,1086,1119,511,74,870
1086,880
1390,1088
1265
1086,1719,1088
1119,910,1300,880,74,1390
1265,1088
1119,1657
261,1265
1086
229,1291
1119,1276,1406,1333,971,984,451,1403,1264
1119
868,971,1086,74,1080
1119,1247
1409,1088
1291
1390,1291
1086
1439,1081,1719,1846,1086,1480,1074
1276,1086,156,1161
1119,934,907
1087
1657,1390
1119,1300
1114
1291
932,1086,74,1122
1506,1500,1499
1087
1500,1263,1719,1119,1086,1657,526
1265
1759,1119,1719,229,1247,1213
1086,1657,731,1213,1266
1347
609,1614
1265,914
1086
910,1548
1086,1088
1119
1086,868
74,1088,451
1290,1246
229,1081
914
1657,1213,902,1087
1087
971,1390,1087
1213
684,484
1265
1088
1300,1086,74,1088,1719

1248,609,74
1086,1333,1063
1265,1291
74,1291
1276,1300,1086,1263
1086,971,1088
1119,1406,609
1086,440,1657,225,1640,1087
438
1081
1086,1657,210,1088
1119,1657
1119,1330,1300
1291
1086,1406,409,609,210
229
74,1291

1119,15,1265
1886,1300,15,731

261,1087
915
15,1119,1214
731,1086,526
1088
1265
1886,910,1814,1808
1119,74,1846

74,1291
934
899,1300,1506,484,451
450
1119,971,74,1115
74,914
1119,1333,1846
450
1086,1161,1268,1615
1086,934,1672
1086,1119,1657,1614
229
907
1081
74,1088
1086,971
1246
209,1614
229,1291
971,1119,731,75
1333,1119,1406,222,1402,450
971,1086,1347,1080
209
914
1406,159,1276,1119,1814
1119,693,210,1247,1115
156,978
1789,1672
450,209,1719
1086
1086,1265
239
1406,1119,984,74
427,1086,74
1119,684,731
466,1390,1087
1300,1086,1264
229
1086,15,1672,1705,171
1119,500
1086,1300,74
1088
1606,1712,1086
1119,1439
1439,552
1086,644
1086,1657,526,1213
1276,1119,934
910,1265,1290
1265,1088
1347,1846
1657,910,74,1119,1214
1119,1814,229,74,1214
1265,1614
74,1390,1122
1086,511,1290
880,1086,731
1086,1672,1291
1333,1291
1119,1657,1614
1214,1657,1119,526,1213,644
1119
1276,1086,1672
1086,1087
880,1119,1394
1161
1086,1657,1265,1780
1781
1119,1300,1719
480,1086
1119,601
1390,1088
971,1119,1115
1119,984,1300,170,1657
1114,1213,1788
1657,1291,404
899,1086,1087,1290
1390,1088
1119,880,74
