386,739
1106,1357
574
396,726,803,875
1585,117,654,958
1018,419,2
1457,133,374,396
1637,47,629,26
1390,1735,1733,197,1231
47
854,401,83,1725
346,49,1735,1283
1510,110,745,709
1108,1204,745,26
824,749
326,654,26
271,1098,1204
803,636
87,1735,654
803,396
853
2,133,739,803
150,1203
808,1735,396
803,1730,396,649,1163
803,1730,396,24
803,1740,711
1623,1032,697,1727,2
321,1487
362,321
1206,1775,654
812,195,1052,697
321,138,1717
1601,419,244
803,709,1717,1163
120
803,764,376,110
1600,1681,675,512
1681,512,675
321,1725
1585,117,1725
809,441
1827
1492,1191,709,376
1764,1191
1367,958
1564,713,739
843,1836,126
1101,650,2
88,1623,1730
1826,61
1196,655,958,913
321,1208,83
90,1735,48,1260
321,114,138
1492,1566,55,629
803,1717,709
1315,563,997
666,396
1303,1733
817,128,1267
148,71
396,551,1280
358,133,747,1353
1581,1164
332,1796,1066
147,1812
1508,709,60,376
1515,58,319
1600,1163,624,654
1591,962,26,2
1600,271
717,1225,1269,244,347
1600,920,55
1420,376,110,2
807,1666,1730,654,2
803,709
271,1676,958,624
1492,1730,396,83
1585,1251,709,376
1594,756,1098,1733,1725
1408,1310,24,2
803,396,654,735,1730
1735,654,650,2
803,1396,734
1396,622
662
1585,1191,396,654
1191,745
1764,739,1796
824,122,69
803,1735,396,69
803,117,396
824,104,1490
1623,573,1839,376,2
271,1676,71
1239,496
1507,410,961,958
843,441,26
850,24
334,199,396
321,1757,2
1033,1022,24,745,40
1591
964,1730,1007,2
1585,195,659
1623,1450,1890,396
573,1507,649,654
1251,1018
811,1508,195,621
83,1028,651,1826
1204,138,113,764
1597,961,739
143,1145,376
1103,892,663,745,683
1252,6,1864
263,321
1513,1380
1508,764,654,2
1032,65,396,1717
1600,1469,83,2
1045,118,83
932
402
1108,396,875
49,1585
1603,83,958
1390
1232,396,461,1284
1191,374,396,624,2
803,1735
332,47
1503,133
1051,1164
826,127,1165
1019,1730,396
820
667,566,632,756
321,624,634,1810
1623,419,54,958
1525,1045,1792,1810
324,396,1733
1665,1531,396
144,654,24
1600,958,376,460
281,1001,1735,697
1026,1163,24,545
883,138,1581,1193
87,419,54
337
1234,698
1591,961
1579,1581,24,1117
175,756,958,621,1626
841,197,1272
803,281,1717,650
573,649
1570,126,1612,83,640
325,138,1735
1104,662,110,2
1507,1191,1111,1727
1507,1191,1727,376,396
1105,351,1309
1038,640
287,622,26
835,197
1637,133,877
1599,1612,1357
1025
843,875
1565,1250
47,394,1735,958,24
1238,1034,951,302
1493,1207,714,1733,120,1373,377
573,1727,376,65
1693,460,138,54
1492,764
1656
594,629,178
337,1735,654,57
1774,410,1612
1768,447
1585,1098
805,321,46,83,754
121,865,1735,376
1492,70
803,460,376
803,133,882
143,745,376,60
117,195
1025
1666,707,1727,654
1666,756
1585,1191,1379,54
1191,629
1667,765,376,654
103,1006
460,385,1668,1007
1495,1859,1285
1204,54
90,203,479,138
1007,697
321,623,1839
1191,1283
321,1730,24,789
1007,1892,654,629
1191,419,47,756
1420,381
803,460,83,654
1629,325,1357,655
1604,1204,376
321,1147,654
1564,1574
352,1408,1653,960
1827,714
850,1396
833,1428
803,103,1269
803,49,110
727,129
1695,1163,561,24
844,876
1408,1507,24
921,1469
143,803,1730,396
1507,1191,376,110
151
591,71,1467
288,1007
803,1730,410,1269
282
1827,748
1304
643,845,172,748
984,843
471,1492
325,650,134,738
576,1725,441
667,1396,1730,756
381,1100,1183,745,1339
1829
650,114,1596,1164
1554,573,745,2
822,1326,1354
325,49
1890,709,1280
1508,195,709,396
171,1236
643,138,836
396,1591
271,748,396
1255,912,83,990
1872,1032
74,756,1601
861,958
1869,810,376,1449
1562,1204,649
852,1142
117,1792
573,1585,1735,1163,2
1510,654
1179,873
143
1599,1650,1243,54
1420,654
390,144,1735,376
662,1100,649
1408,1668,681
756,396,1735,1163,2
138,756,654
1114,381,544
1764,654,65
763,347,1018
573,709,1163
803,1725,376,709
654
167,25
1145,376,1163,2
1420,1727,126
164,1601,196,46,961
1200,1601,1400
347,138,83
1307,654,961
1601,1191,1666,654,2
1585,1191,376,1725
805,103,654,71,754
858,117,711
803,54,83,1730
803,1827,1111
271,958,739
337,1733,1794
122,860,878,1794
1585
1276,1597,1271,114
618,1098
767,197,777,1314
122,114
1368,1204
827,1735,47
1561
783,866,745
321,138,24
804,1267,2
91,777
831,47
1637,458,1741,1717
784,87,419,376,961
803
1623,1735,110,1842
286,697
803,8,1164
323,622,126
271,961
803,961,1725
883,1469,1581,1193
147,129,70
1487,351,1586,745
889,178,376
98,285
1088,281,178
1191,60,1735
1029,1456,683,748,1340
1596,138
1426,1325
83,7
1624,90,697,654
1769,774
843,340,739
1174
573,60
1020,573,1735
959,1730,756
1585,573,1730,1163,2
1508,1191,48,1727
1585,1735,47
1420
1692,26
1191,1507,47
1204,654,34
678,361
35,138,1310
38
1735,53,756
321,396,49
321,143,1730,396
60,1730,1269
1585,990
1109,1280,541
607,83
1567,325,1736,376
1591,89
806,83,961
121,961,739
1600,345,569
374,1191,626,2
1402,834
1251,1735,1163,2
803,1730,709,756
87,24
138,1792
811,1163,636
1429
1492,1164
665,1312,566,1811,542
271,709,69,1339
1556,1600,138,1379
87,396,83
321,143,709,376,110
52,961
1773
1725,961,108
1827,1452
1001,1052,2
143,396,2
864,49
1833,650
321,1735,396,24
574,1504
859,479
1559,1727,110
1210,197,1892
573,1407,697,756
803,1730,756
203,739
994,567,138
1601,580,654,319
393,697,756
1045,87
803
1730,1585,1164
1106,321,138
853,711
1191,138,40
1001,1735,1379
1526,1599
1627,1526
1610,460
1689,764
1623,138,1735
1214,321
1585,1269
1100,739
680,1794
1601,580,1733
396,83
821,71
1091
1834,1040
281,1001,961,376,2
756,396,1001
843,319,982
129,47,1697
855,1794,913,1326
326,396,654,756
858,1735,1164
803,110
1670,957
1585,65,1469,110,2
1658,770,445
573,625
573,649
1601,390,1730,756,1163,1856
1253
1589,1191,1730,958,650
340,1374
1687,875,1758
1191,764
1021,131,654,376,1282
1191,709,374,624
1630,356,958,376
1600,1164,756
578,199,1595,1652
1600,958,120,71
1585,1251,376,961
396
1589,1191,756,376
1623,83,1735,1839
1600,842,374,45
1492,1191,46,319
410,117
143,654,1352
1508,1024,419,1727
321,90,138,24
117,958
321,1733
1114,381,376,2
1557,1650,376,654,396
341,24
1585,449
338,127
321,47
1055,1739,1375,1452
1585,654
